Session Id;Gender;Age;Registered user
ad43ad44-add6-4aa3-b468-31f65f28f06c;M;18-30;0
4d8264bb-41e7-471a-84b3-96b76a36b20a;M;51+;1
00cac35d-63d2-48cc-a50e-2e085d0229fe;F;51+;1
9898bf5a-f53c-468b-aec5-4fcdc24822c0;F;31-50;1
b7909c80-73a8-4b6e-9e9d-d2c2f89493a4;M;18-30;1
a609ccdc-3caa-4edf-8da9-65f01774d5b5;F;18-30;1
931b3c78-a4b4-40f4-936c-cb3543cff730;F;18-30;0
fbee0837-aee2-4e57-9900-88006705809f;F;31-50;0
9902f7c6-8817-4cb9-b592-7164fa7ebef0;F;51+;0
f7a9d18d-0d8a-43e6-8080-eebca1a5bf25;M;31-50;0
8db3e3ff-a40f-4d86-8df8-a2f81c269dca;M;51+;1
ccb95af0-f399-4626-b21d-dabc9a5cb0f0;M;18-30;1
314474d1-8c4d-4320-861c-720e93bc1601;F;18-30;0
887a0e3f-224a-49ca-80f8-1d37988537b0;F;31-50;0
f322cde6-fdb8-4eb8-a6be-d83d75a20ff4;F;51+;0
2822bf9c-327a-4d4a-9240-38b13f81d506;M;31-50;1
91737a43-28d7-49d3-8042-d09dceeffc7c;F;31-50;1
318a97f0-9b2c-493b-bc8d-f26598ca8349;F;18-30;0
9430545c-2492-48c6-925a-c4a7e107d7a5;M;18-30;1
f38b97da-0893-4910-b14d-da3d4db5bf0a;F;51+;1
325079e1-9617-4c3e-8ba4-d001fa150bf6;F;31-50;0
8efc3047-bd3b-47c1-8f15-12f2371c7bb7;F;31-50;0
91cf6d57-b091-4108-8b8f-44922db43059;M;51+;0
db855aff-2907-4ae6-8a4a-69b83d028f6d;F;18-30;0
f7f38330-2c4d-4a94-b9f8-a82c453c74e4;M;18-30;0
1c58690d-156d-44f4-8ca2-0942c3708a74;F;51+;0
6b9e879c-d3ed-4c96-8ac4-7a252bf4cfc0;F;31-50;0
ac581add-13f4-4bb0-b9b7-e23174f24488;F;18-30;1
6afe3750-061b-4f66-9546-0da877fb353d;M;31-50;1
e386d623-9bd8-40cc-9505-71b9c33d51cc;M;18-30;0
dd3fb2a6-8ef2-40a8-997b-132bfd5e4732;F;18-30;0
f2712947-0b8c-4602-8cf9-5b0e39e1f7fb;F;31-50;1
e6b0e0f1-55ad-437a-9da2-1d5168b1adb6;F;51+;1
555c717a-8ef6-4c91-ae72-4f5244c12e8c;F;18-30;1
ef31c535-fedc-46c9-ad86-969c8e4d0d01;M;51+;0
041c1272-59dc-4e55-a7bd-938aa138321f;F;18-30;0
278b55c3-1e4f-49e0-a2dd-f3eb71314611;M;31-50;1
2bd05ddd-5d02-4ea3-b0ee-20e079763bcb;F;18-30;0
44c6f60c-03d5-4ef7-96f4-6f410dc8dc3a;F;31-50;1
af25a781-4830-4b34-9350-755cfd72c93c;M;18-30;0
f8480c47-f6d4-4670-8688-4c3c87b2c03c;F;51+;0
df2334ae-b356-40ea-b279-8c83f99a1aa7;M;51+;0
709599a9-0a37-4032-97d2-229f65d4cbe0;M;51+;1
be8b2eae-a1c9-41fe-8b55-15c09c8d0bb4;F;51+;0
54345dc6-add8-40f9-9232-709238ea982f;F;31-50;0
4eb1e56b-7106-4b46-8f72-b98f9a92ea20;M;18-30;0
153ceae2-f84e-4e1b-af0b-7377b6e1ab46;M;18-30;1
f3c6c2f2-128e-4116-abf7-647a83896bc0;F;31-50;1
61a6078b-13db-4be5-a991-58222aeb4a22;F;18-30;1
14116dcc-f718-4073-b79f-a24ee09768b5;F;51+;0
aa2a0efc-067c-4b9c-afa2-9ddaed4dc491;F;51+;0
02d6818c-6d03-4791-98e6-734a25ca37ae;M;31-50;1
42dfe1f6-7024-4412-be28-8f45ad120469;F;51+;0
04d26e4c-0b86-4df3-8bcc-2e9e4f082d21;M;18-30;1
d008d59b-ab9e-45a7-8a80-1a47c6a1af97;M;51+;1
cfea3d60-493f-4059-8617-76c5f357be9f;M;18-30;1
5dc49ca2-0887-4b87-b44b-6fd01690455e;M;18-30;1
767dd454-3572-466f-83a8-58021cd21cc0;M;31-50;1
769e6f17-ac3b-44eb-9d93-3cfcaea11468;M;18-30;1
9aa21ed4-7154-4ff3-b0f7-c8e823d57303;M;18-30;0
22853283-4cfb-4832-bbd9-12f10822c226;M;51+;0
6157eba0-de4e-4007-96f2-7cee4a0cbc00;F;31-50;0
a1ac9282-63f1-45d8-a624-12600b394869;M;31-50;1
320d8f4a-0333-42b1-aa0c-6b9c488984cc;F;31-50;0
c834c1c3-4f4c-473a-9b38-24aa9e87bd5a;F;18-30;1
7f9ca324-7198-4f3b-8864-109e9b7de553;F;31-50;1
cfebdfa5-6760-4fc7-b188-c3d56f64ddf0;F;31-50;0
447869c0-6db7-4d75-9768-621a188b4647;F;31-50;0
1a40b4ac-2bd1-4ec8-861e-2270c3250f24;F;31-50;0
d657f9b1-af62-4ff8-ac94-d9589c487842;M;31-50;1
2b167ef0-a0f3-4fce-b3f3-06c63ccca01d;M;31-50;1
277575fd-9c00-4024-bc67-b69abd230755;M;18-30;0
0f956e62-2251-49c3-8e01-c4b5101053d0;F;51+;0
46ee019a-9e79-4315-b5c4-61812b58986a;F;31-50;1
503ba206-5722-459e-bea6-85e451c03dcb;F;31-50;0
f3be33c9-d2be-49f3-9c98-d73bb0c35f41;F;18-30;1
2b4d2b8d-7090-4578-ad4c-ba52065b3c1d;F;51+;0
eb4e720d-8385-4c00-83f5-ab7fdc950399;M;51+;1
82e2922f-9de8-45fa-a8ab-c49ae2192a0d;F;31-50;1
41a7ded3-c2a8-444f-a178-aa5e41b6c5f7;M;51+;1
d089bd94-1c17-498c-b8e6-7644c89e4b00;F;31-50;0
bf9a0555-4ce4-4db6-8362-9d35ddc96893;F;18-30;0
43950f96-0c6e-4b9e-90f1-27077efb2966;F;51+;0
417275f3-d095-4d78-a6d1-b6f4947b99b1;F;51+;1
bc721178-6ffc-45ac-ba50-918bf3a83e64;M;51+;1
7cc53f15-830e-4b1f-859c-c081db6454af;F;18-30;0
b014b6e7-0685-4241-9d92-16dc4c2a410e;F;51+;0
feaa1ddb-8e2f-4f94-96f9-5e37ba9ccfaf;M;31-50;0
35644564-ab04-4b8f-b737-5c2aac5b4012;M;51+;1
ee064623-6ef2-4678-82f0-3808c50e50ad;F;51+;1
c8b1114b-4744-41fe-8b44-4c6be5f494e4;M;51+;1
45ee45b6-aa06-4031-a4d1-55d441f929af;F;18-30;1
920bfdbe-31f8-4467-b928-16d07a5552f6;M;31-50;0
40b4230b-a5c6-4b03-a21c-d60cd99c3ccf;F;18-30;1
eea610ec-cc77-48bf-9059-c077f207e697;F;18-30;0
51263bb5-7556-4fbf-9bb6-c8b24f651eb3;F;18-30;0
f287a367-123c-4e62-b142-3c61c5830c47;M;51+;0
2fd02084-3c04-461f-b791-56476ec81823;F;31-50;1
caf29463-f05b-4701-85b3-f4eeb9e4c946;M;51+;0
49ca6fc5-5f87-44ba-813b-a44c7a9b3f97;F;18-30;0
6473d5e5-559a-4059-a020-5beb9860d374;M;31-50;1
b3a81f3c-1119-4498-a1a1-aca8b7563a9a;M;31-50;0
f723dd6e-c569-437e-b480-ae0c5df34cd6;M;18-30;0
d7b31af3-f02b-4581-b9a6-7b7edfcb1121;M;18-30;0
46be81d2-e71c-4c78-90d0-c9184686e2d9;M;31-50;0
439a2e24-86f9-4d11-8f03-a3dccea2214f;F;18-30;0
b1e7ff98-bab0-40dd-bd62-5f838e7e8c0c;M;51+;1
585ce358-dff4-43d4-90c8-530a90968d3d;F;31-50;0
9b6b3795-b432-4135-9524-e2e8c5c3b16b;M;51+;0
08192c19-5e5c-44d5-aa90-ac0577da6c73;M;18-30;1
1a52d368-2872-4ebf-98e8-908780900cda;F;51+;0
5e9ec152-1e27-4641-9119-a1083f40b8e2;M;51+;0
3715b628-70fc-42cb-a539-ed4d9d16546a;F;51+;1
d926e395-8b73-4279-88e4-e2e68700c6cd;M;31-50;1
31e90533-eadc-46dd-8a50-2fda4052d261;M;31-50;1
abcafe57-9582-47dd-ac8f-3cca0a18b86f;M;18-30;0
e0cc2925-3bce-40c8-9b4f-02e5c536b481;M;51+;0
6d557d67-67d1-4843-b4c5-20acf241aa09;F;18-30;0
0ae80a5b-d284-4207-862b-a2fef6a2c789;F;18-30;0
cc8363e5-40fc-4fbb-963f-e35933be3fee;M;18-30;0
9d116b44-3e50-4d94-9d05-8e5d07ffeeaf;F;31-50;1
f1962488-dcbc-4676-b499-da7643588e5b;F;31-50;0
bc74b1e0-b03b-45d0-8a42-f316d0b62346;F;18-30;1
83d37d8f-f3ca-46c5-b96c-091b3a4496af;F;51+;1
675a13b2-90a4-45b3-94e8-8ed1bc05a816;M;31-50;0
3bb2b4f3-9512-4141-8fd4-f27719faf91e;M;51+;1
8086fecf-53d5-4344-8bf9-cafff4e650cc;F;51+;1
10ec4701-7c2f-4a51-992a-48b61e2c04ef;M;18-30;1
b574d63f-45bf-44d1-9a28-b8e52b2c113f;M;18-30;1
0622102d-cddd-425c-ae1c-b2750520a365;M;18-30;1
4ca01d4b-c25e-4a41-bccb-e8cbc3696486;F;51+;1
3a5e6830-577f-4993-8481-0869d0c9615c;M;18-30;0
ab0928c1-d6a2-4037-8458-258111462a7d;M;31-50;0
b62fa15b-cd67-418c-9c2d-7b4e5210e027;F;31-50;1
b29b4699-a238-42b7-8210-873b62b9a3e8;M;51+;1
8138c8da-64fd-4597-a305-f68b6ef817aa;F;18-30;1
607ef5f1-eab4-4e8d-bf74-1e8e8873cde8;F;18-30;1
3f7aac81-4745-490c-99e0-aee7a3a14ab1;M;51+;1
4b54ef0b-df0e-48f6-83ae-a3b5bdf73fa0;F;31-50;1
5db6d5ac-cf4d-4fa0-aaec-7517799baebd;F;51+;0
73c30bcd-996c-4b61-ae92-c4867f1edb25;M;51+;1
b91e1e8f-da6c-4ed1-a101-de0cef8d5927;F;31-50;0
5fc89ec6-3a8c-452b-b7de-5db5c66c8c61;M;31-50;1
e2b28765-08e0-4896-bee5-667c67f486ff;F;31-50;0
920c7ba2-de1e-4288-a3d8-ec5e6969c6e2;M;51+;1
aebb5572-0b2e-441e-8e79-317f7fbbcf14;F;31-50;0
609dd0f5-6906-43fd-b4ca-f0f0f4b578ad;F;18-30;0
67bbab5d-78a1-494d-882a-0c76204df096;F;31-50;1
3f1e93c5-32ee-4594-aa6b-9586bd480ed6;M;31-50;1
eea96650-b2f1-40df-8826-c3449744b2ee;M;51+;0
1e5ea00f-7a1a-4a45-9ebb-5eb47c7ee32e;M;18-30;1
29886e9d-714c-4964-ae71-7e774fb5b726;M;51+;1
d535b29a-5d11-45b2-96f7-2652bdf7d4f2;M;51+;1
939a1656-9eac-41a0-aa9f-2867b80efdc8;F;31-50;0
b1579e3f-717f-472f-8845-e21d0ec4fddd;F;18-30;0
f44107f2-d69c-4694-a4e1-76cc34d94eaa;F;51+;0
8e402405-6df5-4a6d-ac03-2984113c0f37;M;51+;0
f3268eec-7d94-4f8c-bea6-1b1246d7004c;F;31-50;1
63f3557d-f97f-45ec-a2fb-899d513577e8;F;51+;0
85aac278-4532-4f4e-8998-e0d7d41e7f10;F;31-50;0
1b773cb3-544a-4087-b56c-8728c5296ce2;M;51+;0
0b1ee4de-6dc8-43ae-b0d0-ac615a7c02ab;F;31-50;1
9f06fae6-9aee-4783-9c82-f737bb596a79;F;31-50;0
28cef7fc-d660-4c4e-934f-221c0ea5d3de;M;18-30;0
f0a2ec2b-44fc-414b-87f0-bc4c6644ca3b;F;31-50;1
35d0c934-2ce2-4fc5-97ca-ef796586f72b;F;51+;0
b0e64d25-4311-414b-9cf3-37a34eaf1655;F;31-50;0
e7f7a015-8852-47f5-8479-faade012f9be;M;18-30;0
94e84f24-4d1b-4b97-ae88-13e39e1c180f;F;18-30;1
4a3a4f15-23b4-4c00-acc4-ff9e9958a902;F;18-30;1
1b628dc0-a8aa-4114-bb03-abaec9258c4b;M;31-50;0
57d5abec-0df2-45b7-9270-6d7b0ff2481b;F;18-30;1
97155556-a66c-4675-9724-672d42bb9200;M;51+;1
6309c55a-5b55-4182-8c6e-d9cd038d0ea5;F;51+;0
0240083b-68c3-42f9-9a46-56d8ce9c6e11;M;31-50;0
208a162b-a043-4bab-9744-188ab70d010a;F;18-30;1
ff648de8-328c-4aed-9747-c5655daec75f;F;51+;1
f26202fb-96fb-4ead-a6be-76d6faf7d36c;F;31-50;1
94609d09-4379-4186-a197-3231e442b4e5;M;51+;0
03a086ef-f0dc-467e-ad9e-ad5f2548426b;F;51+;1
4e15f505-04e7-4f3f-a4af-f8b3f7bfa6a5;F;31-50;0
46b60dac-eda9-4ea3-9ddb-29ccc876e984;F;31-50;1
38d94509-06e4-4028-9229-6f62db5423c6;M;51+;1
ddb19523-abcc-40d0-90a4-b1acdbb778fa;M;31-50;0
e5245b63-4bf2-46cd-bc02-bb595f3b58ca;F;51+;0
4e0e51eb-54f0-4539-a2cb-593c5c030649;M;18-30;1
180eb8d1-4cae-445d-ab26-fe63d1748170;F;51+;0
b7fc84f0-955f-4557-a489-b40043bd2219;M;31-50;0
696f1c7e-7d4a-440f-abc4-f72af53ceb3f;F;51+;0
4bdbabac-0aa6-483a-83fa-fdb6d03cdff2;M;31-50;1
9f555953-9474-424f-a4d6-44ea15b79ff3;F;31-50;0
a4c79962-e06a-4f38-a955-5014151782e9;M;51+;1
4106c636-7c12-454f-b8f6-7184af22a977;F;31-50;0
0fb1f68c-0eea-4d9d-8cd7-0349ddc215c3;F;51+;0
ed3f9218-7823-47cd-9547-00f262bd5231;M;31-50;1
1082bd8a-63aa-4498-b8bf-2fbeb1d6e5f0;F;51+;0
e1ecfc64-3881-4bd3-a7a3-fab2ead8748d;F;18-30;1
da3af12e-e931-45de-9f9b-d61239fe6b76;M;31-50;1
51217dec-0cce-4687-a2d2-537cf1a90222;F;31-50;1
0131c7a1-357e-4287-a3f8-c84cf2818d4d;M;18-30;0
dafcbf96-51c7-4f07-8839-aced91fdb358;F;18-30;0
8941531f-b302-42ce-92c2-c0f0b9292b2a;M;31-50;1
8669c9b9-092a-4d34-b8cc-430471e5263d;F;51+;1
4e5bb464-0b16-420d-a526-4ae8d5727129;F;31-50;0
1eac2b54-f38c-484a-8b57-a2f04b8cd8ef;M;31-50;1
256a1c44-8cb3-4898-bcea-dcf3385c571a;F;18-30;1
1e7c2f48-1ae7-4cc3-8b04-915cd2e53985;F;31-50;0
f2d62826-aa8d-4e0e-87ce-e2314076b743;M;31-50;0
45baf42b-84df-481d-8646-2abeea384df0;M;18-30;1
43b8e03f-a952-4af0-9142-c3fed84f96a4;F;18-30;0
5bfea985-5dbe-430f-b2a6-d78e154e92eb;M;18-30;0
4d2afdef-3fd6-47e4-905d-8428e4a050e9;M;18-30;0
f9ee9e4c-a1cb-4796-b91e-491a179d910e;F;31-50;1
0095066a-2aa4-475c-8a21-6a51a1c12903;M;31-50;0
3d1cb778-c3a2-46b4-8200-6193ef26811a;F;51+;0
9092030a-fbc3-4c22-b9f1-65e290c0e3ea;M;18-30;1
ee9a3ce2-4cf5-4ce7-a04a-7646b658e1bd;M;31-50;1
6e08cd4d-cb11-4a93-82a2-5e4311e2c2a3;M;51+;1
3480c4bc-5fbc-47d1-ac90-fbaf9f4e2f9a;M;31-50;1
d507f0a4-fd62-4f24-894a-37964648587b;F;31-50;0
3a892552-3915-401f-830b-b8742c60ac03;F;18-30;1
f5f4c8bc-7816-4a9a-b525-97627f91a96d;F;31-50;1
3fba395c-2c46-409a-bfb8-1a8dfadcb2ef;F;31-50;0
05eaab16-4fd5-4f52-8107-f1cb673b0480;M;31-50;0
82c64766-96fc-4714-82fb-9120ff1344ee;M;31-50;1
600acd76-1c4f-4347-bff7-b029bb3a41f5;F;51+;0
514f92b7-c055-40e2-992d-90ac43f579ef;M;31-50;1
06387916-aab1-47cc-a5e1-645cac9c9634;F;18-30;0
a5fa6173-e0fb-400c-a4b3-bf3f4ea2e345;F;31-50;1
f181815e-e443-48b7-bc48-428e6552d526;F;18-30;0
e86df9ec-e99e-4d7d-9515-8ce36c4e2df7;M;51+;0
a12b2bef-a988-4e66-a861-b9aaaaf6e65e;M;31-50;0
ca86ee5b-3e62-4500-901e-0c55211c060f;M;18-30;1
6e81d1d8-6718-4cfe-9e3e-b1cb9dc107d1;F;51+;1
9c9722ba-dde8-44c5-93ae-dccc0b61e8e3;M;18-30;1
e6d7ccd8-2800-4141-966f-4eff8860510f;F;51+;0
91df7c06-69e6-497d-b51d-d1292e525e57;M;31-50;0
33b9c34e-8522-4cef-8a2d-334aac9e3d07;F;18-30;0
153f8d9f-5784-49e3-a4ad-3afd373bb34d;M;31-50;1
398461a3-0b85-4300-b7c9-8a92c7419bde;F;51+;0
48bc87bb-3833-4852-b6db-4be8479c8de3;F;51+;0
83aa298c-fa90-488e-9bff-528b39bac049;M;51+;0
dd8df871-1105-437d-94e5-addabebae854;M;18-30;1
b6e5432b-2feb-40bd-88f6-afff861527de;M;18-30;0
41dc8eca-27f0-43a7-aa4c-a1de7e197964;M;31-50;1
f3d5fd87-d379-4df5-a7c7-0e74c7494641;F;31-50;0
737d3ce6-53a8-43ac-b59c-9329c3db2290;F;31-50;0
c4a720cc-68d1-4bfe-a1e4-35ec555c71f4;F;51+;0
d5673fa0-2352-44cf-aca5-b42c2f544708;F;51+;0
0b3fc8ed-71df-4205-bdd1-790f81119626;F;51+;0
625edbfb-edd5-4710-a96a-89ca40d3ba20;F;51+;1
190780ab-e495-4f50-b07e-663fe68f33e5;M;31-50;1
63a331c3-06c1-404a-b008-994ed02a048f;F;51+;0
58c3887c-920c-424e-a223-b102811b7c2c;M;31-50;1
3d0d953e-0172-4c78-8455-6b70491822e4;M;51+;1
7c6fcd20-556a-488f-ba29-36c043d6cfff;M;18-30;0
3fa32864-26d5-48c8-a75a-9a7e43287363;M;31-50;0
d608881c-afa6-4d28-93f0-1be486449106;F;31-50;1
33a23251-061f-4efc-bfec-92eca9326f1d;M;18-30;0
c7a63221-8d13-4594-985d-332bbe1c490e;M;31-50;0
283898b2-6ada-45b5-9899-894011768e5e;F;31-50;1
ceec642c-9324-48de-9422-c229c318f08d;F;18-30;0
5ed25e26-43f7-49f7-84fd-1d942a74d545;F;18-30;1
ffc344b5-5075-4d63-a2fb-d105172888fe;M;51+;1
f1635a04-8221-43de-93d9-194d698eb2b1;M;51+;1
f7ceb100-9e43-4d1f-b44f-4c6901d46589;F;51+;1
0bd559d3-b50a-4dee-8c05-44641dcce747;F;51+;0
51c409c1-1bdf-4ef0-b5b6-ec6e6a8dc66d;M;31-50;1
3fe0d987-a7d8-4853-b749-739259c379bd;M;31-50;0
e3a669d6-4cf9-41fe-a621-d512c50dfcbf;M;31-50;0
69eae81d-3990-450d-a30e-fa63dc6167da;F;18-30;0
aeb21ce5-2e38-4296-a64c-74196298426e;F;18-30;1
bba8487d-c006-478a-b4e6-18694f0974d0;M;31-50;1
bb0d25d9-616b-48fe-b96b-cf7e18e0d0be;F;31-50;1
75fd8db5-b80d-496e-921d-ebaed57f9d9d;F;51+;1
bf9d55c9-7318-4fab-a0af-15f27c26c81e;F;31-50;1
a1775915-365e-4382-970f-eaca79ea04db;M;31-50;0
84743c3d-26d0-4de9-b147-67f9887efd9e;M;51+;1
f59fa076-4832-4b0f-af47-5a730dba9b98;F;18-30;0
91dd4144-1f24-46d1-9224-68ccc534510c;M;51+;0
0c732580-4bcb-4f1b-a55c-97e07d24106d;M;18-30;0
ea4caa9d-85ff-493a-856a-4aa2d0f86493;M;51+;1
94aa107e-5df0-4e93-b18c-adee1264dd2f;F;51+;0
dd84961c-67a6-4a58-96ec-011e9410958c;M;51+;0
b3df268a-4955-46e3-9b03-7bcf0efdabac;M;18-30;1
183f73ce-238d-4437-9d48-ded3fcea6ce9;M;31-50;0
9fa92a34-f583-469b-9043-1f35307a89bb;F;18-30;1
8523cc93-759d-4fa5-a73e-82168e5d6dd1;M;18-30;1
f9ad5df5-534b-47ab-9495-9279ec741c1e;M;18-30;0
b4bd47d4-a5fb-4cba-acbe-a69ecefeca80;M;31-50;0
a7184c51-3a77-45cb-afcc-62e88d7aa005;M;51+;0
9d8ac031-2215-454b-a1c3-a99190017d3f;F;31-50;1
87675ef6-7a10-422b-8c0c-a6cae04c832a;M;18-30;0
a24f0bf9-6f4c-4d1a-afc7-a2f24c92ee16;F;51+;0
a460c17d-39e1-4b62-b776-6ec0c6ba719c;F;18-30;0
0a1b8c11-a70a-4380-ae1a-e8b1ffeb5723;F;18-30;0
f2890bb4-045c-419f-9498-efb55a99c267;F;51+;0
10f15d11-1e96-4f76-886f-7b2128dc4501;F;18-30;0
6db4a5b5-7301-4bc7-bdff-4aefc68f642e;F;31-50;0
904a3093-16ff-4087-85f6-8dbbfab8d2e2;F;31-50;1
bb84bd35-e3a3-49c3-97bb-10af9bd4e064;F;51+;1
cdf2bdc4-472e-4a31-9548-6f95f746c688;F;31-50;0
aeb2cc0d-42e9-479c-919d-cab956364fce;F;31-50;1
6797bb12-89b8-4c23-9946-a8413ad5262e;F;31-50;1
172aec8f-88f4-4841-b66f-e456c1dcdfac;M;18-30;0
a6b2f17c-70bf-46aa-b285-36c60e2647b4;M;31-50;0
f1320aef-6726-4f4b-8f1e-52a354c4ec96;M;31-50;1
2d2d9d2f-923e-436f-8026-757503505e8b;F;31-50;1
4b6be4bc-75e8-4060-81ec-ced2e7575dcd;M;51+;0
a8557791-99fe-4c64-b3a1-ea8d737aa7b7;F;31-50;1
e2d505d6-7a6f-41f8-9130-7fb94de2813b;F;18-30;0
9623ec69-a757-4075-9bf6-df8fb7693b96;F;18-30;0
b0c7a138-bd16-41d3-b0a1-4b6619a02233;F;18-30;0
19c3d7e7-5f3c-4557-b832-569638dd9067;F;51+;0
953fe9e5-ba39-459c-85de-8883c0ab5ecd;M;31-50;0
b6a78ef2-f7ca-406f-b0fc-2bedcec1f37a;F;31-50;0
add7b68d-4318-4d1d-a880-aa9d09d947c1;M;51+;0
a9d40221-23f1-4c58-b5c8-4f3c3cfae247;M;51+;1
7af4d75c-1f88-418a-a9a1-95620bcc7447;M;31-50;1
b62cd9d9-ece3-4087-8e33-6f74db4ce2fd;M;31-50;1
906095a7-7847-4729-b94d-39a22c9e91f3;M;18-30;0
dc445588-d35e-4f83-9943-2e09752b1270;F;31-50;1
ed3b2d01-acbc-41f4-97ab-71add81ef6d8;M;51+;1
fd412efd-e2fd-4838-b3bf-66a1b6fba01a;F;18-30;1
24796d19-c935-42a9-ba92-055c6a782a56;F;51+;1
20796994-93d0-46a7-9f1d-8b11e3c281ca;F;18-30;1
2a35674c-b65b-4a23-a92e-325140d9535b;M;18-30;0
0980ad67-bf57-4fad-9dd2-dbf186404a06;M;31-50;1
d38016e0-63ab-49eb-8a31-f53b8cbe26a4;M;18-30;1
5e82ee53-cb6a-42c1-8e17-93562de0bee0;M;51+;0
e68fbf8e-d625-4383-ac41-d08afef07929;M;31-50;0
add7a2fd-2c56-481f-9027-1e330be22783;M;18-30;0
7ec82a52-b518-4e11-861f-dfcb5af4e48f;M;31-50;1
939df06f-6886-4f78-b359-4b2bb9b4d9f5;F;31-50;1
bfe4cb72-5c1b-4cdd-be8b-d3d4e9f6303d;F;31-50;0
cbd6c3d6-aac6-4466-8a11-08b50e1ce7be;M;51+;0
5be322c3-7154-41e7-aa64-c871d29a97f3;F;31-50;1
4bfc9b8d-a9d2-47e2-a122-4ae9cc3f164b;M;18-30;1
238c3394-738a-4bcb-91ae-4b79e328ccf7;F;18-30;1
6cf2de72-50f6-44ca-bd57-5c149b244d86;M;51+;0
cf32757b-2209-4722-9846-1a570e3492b0;F;18-30;0
943bb930-b67a-47d9-a41e-b9fecbfe6445;F;18-30;1
6815d858-8507-44df-be6c-6086486c18e1;M;18-30;1
a84acdf0-67f1-4165-8638-6fcf41b884e6;F;18-30;0
58c5d3c2-a6d8-4c40-8bd8-d1bd0363f906;F;31-50;1
c7ce8882-51b1-4f06-8fa4-75d4d393e4bf;M;51+;0
7e094356-2b84-4ecb-a29b-43140ffff85c;F;31-50;0
932140a1-8595-4593-b83a-ba2e34404daa;F;51+;1
39057d3d-1b14-4ffa-b7fe-f832609c116f;F;31-50;0
1de0492e-94ef-4fd7-91a7-6e86ddb214fb;F;51+;0
79a0c23f-47d8-47e1-af1d-3e9b97e35726;F;31-50;1
a8509a8d-5ad7-43b4-aba4-bc2a7e2e0157;F;31-50;1
ce45b3e8-e5b0-40b1-94f9-c52876dd6b4e;M;18-30;1
29f76667-c2d9-4786-8b28-6de0a8064e94;F;31-50;0
26a16c20-2645-4844-8cc7-d929a7322cb0;F;51+;1
509d4246-5041-4dd5-89d7-3dd12ef786e9;F;18-30;1
97f9028d-e9c2-4b29-9c56-1079faef6117;F;18-30;0
827b054c-8f28-4e3b-a53b-10da1d81e972;F;18-30;0
57d19fe0-c75d-4bee-9d36-41758ad8fdf8;M;18-30;0
24500cff-5ab7-4a1a-96a8-81828c705aa9;F;18-30;1
86913a6b-0cd7-47e7-8d1e-46ec196365ae;F;51+;1
3b660fc7-122f-4bd7-b49f-cea564737d5c;F;18-30;1
dddb0eda-1e17-4c86-911e-77695df9a456;M;51+;1
7b96a12a-a4d5-424e-b981-4904e1d880dd;M;51+;1
5b5b012d-fd5b-44e7-bdab-10c7a8500616;M;51+;0
028dab17-031a-408e-8ab8-70d9e1a62eee;M;31-50;1
249e0fcd-540e-4775-a1b2-b5ae6d14e2a8;M;31-50;1
026a4ae0-7a7c-4906-b13b-c49b0619612d;M;18-30;0
17ea6a91-bf81-417f-b38b-7cfa529a7abe;F;31-50;0
ba4448fe-e3b1-4fae-80c6-f16432eb0c8d;M;18-30;0
8196e562-8047-4412-b9c6-085476ab7008;F;18-30;1
176be3b1-c705-44bd-84c4-acd81f9c07ec;M;51+;0
327d02d2-fc2e-43a9-ae1b-943a07c7a1ea;M;51+;0
15a96254-1913-461c-9785-1f913691333e;F;18-30;0
ea0230d1-f0f9-44f7-8402-c9b698085bf2;F;18-30;0
aa06e31b-c2f0-4f0b-aa16-1674a251cf17;F;31-50;1
0c025bfb-6f3c-454e-bdbc-90b816ec95d1;M;51+;1
f93fe544-736c-4cf8-b34f-ad56edd46700;M;51+;1
45081ed4-576f-4c28-9a01-6234dd251ea0;M;51+;1
8ecf290c-097f-4074-80cd-35b3276b3fe0;F;51+;1
a164212f-e341-4f13-80e0-84c80a4bba74;F;51+;0
daa088d3-cb3f-4b8f-8316-184f9f3b186b;M;51+;1
75b6a439-4cb5-4ad8-8547-efbfde2f7e54;F;31-50;0
be743b80-8b12-49a1-861b-a5517b432ef8;F;31-50;0
26e9a0a7-2ee4-45eb-b2bc-d00be9b4af76;M;51+;1
5fa36fc0-9da0-4e28-a73a-a748e28d27f2;M;31-50;1
4dd35f36-1328-42ba-b2da-027c665b2c6d;F;51+;1
315aa5c2-3d97-4f2f-9493-5c4fddcb2dc7;F;18-30;0
8b05a559-0f09-468d-ba92-24ad4e4dbf7e;M;18-30;0
a53f15a4-691b-4302-8252-c2fc107297bb;M;18-30;0
71380895-c2ce-45e9-9060-059288fedab4;M;18-30;0
9afc7b9d-4524-4f5c-847f-20b347a9647b;F;51+;1
e3137f6b-1330-470a-b8a1-e5d437718bf9;M;18-30;1
4eb88f29-36b3-4c0e-9de5-7231252b7fe3;M;18-30;0
e672a66c-9939-4a38-a18e-dbfaed1ac294;F;31-50;0
ec7914ca-7ce9-4ac2-b743-b9992ba85caf;F;51+;1
357c81c9-5877-4625-80d5-41340e638d86;M;51+;0
4ce54d39-9379-44c1-86a9-1ab477afa4a6;F;51+;1
ffbc8af4-07d8-4629-95e3-c0f6affa6702;M;51+;0
78fffe85-1eed-4f70-8e08-47ce4827c40f;M;51+;0
c187d183-3f92-43c0-aef6-8116b5c56ea0;F;18-30;1
